season_label,fixture_id,fixture_ts,home_team_id,away_team_id,gk_home_player_id,GK_HOME_GOALS_CONCEDED,df1_home_player_id,DF1_HOME_GOALS_CONCEDED,DF1_HOME_MINUTES_PLAYED,DF1_HOME_APPEARANCES,df2_home_player_id,DF2_HOME_GOALS_CONCEDED,DF2_HOME_MINUTES_PLAYED,DF2_HOME_APPEARANCES,df3_home_player_id,DF3_HOME_GOALS_CONCEDED,DF3_HOME_MINUTES_PLAYED,DF3_HOME_APPEARANCES,df4_home_player_id,DF4_HOME_GOALS_CONCEDED,DF4_HOME_MINUTES_PLAYED,DF4_HOME_APPEARANCES,df5_home_player_id,DF5_HOME_GOALS_CONCEDED,DF5_HOME_MINUTES_PLAYED,DF5_HOME_APPEARANCES,df6_home_player_id,DF6_HOME_GOALS_CONCEDED,DF6_HOME_MINUTES_PLAYED,DF6_HOME_APPEARANCES,NO_OF_DF_HOME,mf1_home_player_id,MF1_HOME_GOALS_CONCEDED,MF1_HOME_MINUTES_PLAYED,MF1_HOME_APPEARANCES,mf2_home_player_id,MF2_HOME_GOALS_CONCEDED,MF2_HOME_MINUTES_PLAYED,MF2_HOME_APPEARANCES,mf3_home_player_id,MF3_HOME_GOALS_CONCEDED,MF3_HOME_MINUTES_PLAYED,MF3_HOME_APPEARANCES,mf4_home_player_id,MF4_HOME_GOALS_CONCEDED,MF4_HOME_MINUTES_PLAYED,MF4_HOME_APPEARANCES,mf5_home_player_id,MF5_HOME_GOALS_CONCEDED,MF5_HOME_MINUTES_PLAYED,MF5_HOME_APPEARANCES,mf6_home_player_id,MF6_HOME_GOALS_CONCEDED,MF6_HOME_MINUTES_PLAYED,MF6_HOME_APPEARANCES,NO_OF_MF_HOME,atk1_home_player_id,ATK1_HOME_MINUTES_PLAYED,ATK1_HOME_APPEARANCES,ATK1_HOME_GOALS_CONCEDED,ATK1_HOME_SUBSTITUTIONS_IN,ATK1_HOME_SUBSTITUTIONS_OUT,atk2_home_player_id,ATK2_HOME_MINUTES_PLAYED,ATK2_HOME_APPEARANCES,ATK2_HOME_GOALS_CONCEDED,ATK2_HOME_SUBSTITUTIONS_IN,ATK2_HOME_SUBSTITUTIONS_OUT,atk3_home_player_id,ATK3_HOME_MINUTES_PLAYED,ATK3_HOME_APPEARANCES,ATK3_HOME_GOALS_CONCEDED,ATK3_HOME_SUBSTITUTIONS_IN,ATK3_HOME_SUBSTITUTIONS_OUT,atk4_home_player_id,ATK4_HOME_MINUTES_PLAYED,ATK4_HOME_APPEARANCES,ATK4_HOME_GOALS_CONCEDED,ATK4_HOME_SUBSTITUTIONS_IN,ATK4_HOME_SUBSTITUTIONS_OUT,NO_OF_ATK_HOME,gk_away_player_id,GK_AWAY_GOALS_CONCEDED,df1_away_player_id,DF1_AWAY_GOALS_CONCEDED,DF1_AWAY_MINUTES_PLAYED,DF1_AWAY_APPEARANCES,df2_away_player_id,DF2_AWAY_GOALS_CONCEDED,DF2_AWAY_MINUTES_PLAYED,DF2_AWAY_APPEARANCES,df3_away_player_id,DF3_AWAY_GOALS_CONCEDED,DF3_AWAY_MINUTES_PLAYED,DF3_AWAY_APPEARANCES,df4_away_player_id,DF4_AWAY_GOALS_CONCEDED,DF4_AWAY_MINUTES_PLAYED,DF4_AWAY_APPEARANCES,df5_away_player_id,DF5_AWAY_GOALS_CONCEDED,DF5_AWAY_MINUTES_PLAYED,DF5_AWAY_APPEARANCES,df6_away_player_id,DF6_AWAY_GOALS_CONCEDED,DF6_AWAY_MINUTES_PLAYED,DF6_AWAY_APPEARANCES,NO_OF_DF_AWAY,mf1_away_player_id,MF1_AWAY_GOALS_CONCEDED,MF1_AWAY_MINUTES_PLAYED,MF1_AWAY_APPEARANCES,mf2_away_player_id,MF2_AWAY_GOALS_CONCEDED,MF2_AWAY_MINUTES_PLAYED,MF2_AWAY_APPEARANCES,mf3_away_player_id,MF3_AWAY_GOALS_CONCEDED,MF3_AWAY_MINUTES_PLAYED,MF3_AWAY_APPEARANCES,mf4_away_player_id,MF4_AWAY_GOALS_CONCEDED,MF4_AWAY_MINUTES_PLAYED,MF4_AWAY_APPEARANCES,mf5_away_player_id,MF5_AWAY_GOALS_CONCEDED,MF5_AWAY_MINUTES_PLAYED,MF5_AWAY_APPEARANCES,mf6_away_player_id,MF6_AWAY_GOALS_CONCEDED,MF6_AWAY_MINUTES_PLAYED,MF6_AWAY_APPEARANCES,NO_OF_MF_AWAY,atk1_away_player_id,ATK1_AWAY_MINUTES_PLAYED,ATK1_AWAY_APPEARANCES,ATK1_AWAY_GOALS_CONCEDED,ATK1_AWAY_SUBSTITUTIONS_IN,ATK1_AWAY_SUBSTITUTIONS_OUT,atk2_away_player_id,ATK2_AWAY_MINUTES_PLAYED,ATK2_AWAY_APPEARANCES,ATK2_AWAY_GOALS_CONCEDED,ATK2_AWAY_SUBSTITUTIONS_IN,ATK2_AWAY_SUBSTITUTIONS_OUT,atk3_away_player_id,ATK3_AWAY_MINUTES_PLAYED,ATK3_AWAY_APPEARANCES,ATK3_AWAY_GOALS_CONCEDED,ATK3_AWAY_SUBSTITUTIONS_IN,ATK3_AWAY_SUBSTITUTIONS_OUT,atk4_away_player_id,ATK4_AWAY_MINUTES_PLAYED,ATK4_AWAY_APPEARANCES,ATK4_AWAY_GOALS_CONCEDED,ATK4_AWAY_SUBSTITUTIONS_IN,ATK4_AWAY_SUBSTITUTIONS_OUT,NO_OF_ATK_AWAY,HOME_FORM_GOALS_FOR,HOME_FORM_CORNERS_FOR,HOME_FORM_YELLOWCARDS_FOR,HOME_FORM_SHOTS_ON_TARGET_FOR,HOME_FORM_FOULS_FOR,HOME_FORM_OFFSIDES_FOR,HOME_FORM_REDCARDS_FOR,HOME_FORM_GOALS_AGAINST,HOME_FORM_CORNERS_AGAINST,HOME_FORM_YELLOWCARDS_AGAINST,HOME_FORM_SHOTS_ON_TARGET_AGAINST,HOME_FORM_FOULS_AGAINST,HOME_FORM_OFFSIDES_AGAINST,HOME_FORM_REDCARDS_AGAINST,AWAY_FORM_GOALS_FOR,AWAY_FORM_CORNERS_FOR,AWAY_FORM_YELLOWCARDS_FOR,AWAY_FORM_SHOTS_ON_TARGET_FOR,AWAY_FORM_FOULS_FOR,AWAY_FORM_OFFSIDES_FOR,AWAY_FORM_REDCARDS_FOR,AWAY_FORM_GOALS_AGAINST,AWAY_FORM_CORNERS_AGAINST,AWAY_FORM_YELLOWCARDS_AGAINST,AWAY_FORM_SHOTS_ON_TARGET_AGAINST,AWAY_FORM_FOULS_AGAINST,AWAY_FORM_OFFSIDES_AGAINST,AWAY_FORM_REDCARDS_AGAINST,HOME_CFORM_GOALS_FOR,HOME_CFORM_CORNERS_FOR,HOME_CFORM_YELLOWCARDS_FOR,HOME_CFORM_SHOTS_ON_TARGET_FOR,HOME_CFORM_FOULS_FOR,HOME_CFORM_OFFSIDES_FOR,HOME_CFORM_REDCARDS_FOR,HOME_CFORM_GOALS_AGAINST,HOME_CFORM_CORNERS_AGAINST,HOME_CFORM_YELLOWCARDS_AGAINST,HOME_CFORM_SHOTS_ON_TARGET_AGAINST,HOME_CFORM_FOULS_AGAINST,HOME_CFORM_OFFSIDES_AGAINST,HOME_CFORM_REDCARDS_AGAINST,AWAY_CFORM_GOALS_FOR,AWAY_CFORM_CORNERS_FOR,AWAY_CFORM_YELLOWCARDS_FOR,AWAY_CFORM_SHOTS_ON_TARGET_FOR,AWAY_CFORM_FOULS_FOR,AWAY_CFORM_OFFSIDES_FOR,AWAY_CFORM_REDCARDS_FOR,AWAY_CFORM_GOALS_AGAINST,AWAY_CFORM_CORNERS_AGAINST,AWAY_CFORM_YELLOWCARDS_AGAINST,AWAY_CFORM_SHOTS_ON_TARGET_AGAINST,AWAY_CFORM_FOULS_AGAINST,AWAY_CFORM_OFFSIDES_AGAINST,AWAY_CFORM_REDCARDS_AGAINST,STAGE_NORMALIZED,HOME_GOALS,AWAY_GOALS,HOME_CORNERS,AWAY_CORNERS,HOME_YELLOWCARDS,AWAY_YELLOWCARDS,HOME_SHOTS_ON_TARGET,AWAY_SHOTS_ON_TARGET,HOME_FOULS,AWAY_FOULS,HOME_OFFSIDES,AWAY_OFFSIDES,HOME_REDCARDS,AWAY_REDCARDS
2024-2025_23619,19135796,2024-07-30T17-00-00_19135796,2727,207,84889,3.0,22528457,9.0,360.0,4.0,52750,3.0,180.0,2.0,25922181,2.0,180.0,2.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,79572,4.0,129.0,3.0,83496,1.0,77.0,1.0,80619,1.0,165.0,2.0,78462,2.0,45.0,2.0,37324991,6.0,144.0,5.0,31616654,9.0,297.0,11.0,6,13186570,48.0,1.0,2.0,1.0,0.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,30850925,3.0,121543,3.0,180.0,2.0,120887,3.0,180.0,2.0,122086,4.0,4.0,1.0,37285035,7.0,360.0,4.0,,nan,nan,nan,,nan,nan,nan,4,3187964,4.0,173.0,4.0,9198,3.0,180.0,2.0,32795620,6.0,261.0,3.0,122105,6.0,282.0,4.0,123426,1.0,80.0,2.0,,nan,nan,nan,5,120759,20.0,1.0,5.0,1.0,0.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,2.0,7.0,1.0,11.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,2.0,0.0,0.6666666666666666,1.3333333333333333,3.6666666666666665,1.3333333333333333,10.666666666666666,0.6666666666666666,0.6666666666666666,1.0,10.0,1.0,4.333333333333333,12.0,0.6666666666666666,0.0,1.0,3.6,2.0,3.8,14.6,1.6,0.0,1.0,4.4,2.0,4.2,11.6,2.0,0.0,0.6,2.8,2.6,2.4,10.4,0.8,0.4,1.2,8.8,0.8,4.2,12.8,0.6,0.0,0.1111111111111111,4.0,2.0,11.0,2.0,3.0,2.0,6.0,3.0,13.0,9.0,0.0,2.0,0.0,0.0
2024-2025_23619,19135788,2024-07-30T18-00-00_19135788,579,112,11409,5.0,121637,5.0,180.0,2.0,7693788,5.0,180.0,2.0,28944222,8.0,360.0,4.0,2816061,1.0,17.0,1.0,,nan,nan,nan,,nan,nan,nan,4,122436,1.0,39.0,2.0,4331,3.0,90.0,1.0,23269839,4.0,143.0,2.0,6189,2.0,98.0,2.0,,nan,nan,nan,,nan,nan,nan,4,29313200,319.0,4.0,8.0,0.0,3.0,9329,82.0,1.0,3.0,0.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,113025,3.0,21762178,4.0,44.0,2.0,98833,3.0,90.0,1.0,19996840,3.0,317.0,4.0,32778,3.0,316.0,4.0,,nan,nan,nan,,nan,nan,nan,4,97606,1.0,195.0,3.0,28525,4.0,360.0,4.0,430505,3.0,124.0,2.0,153069,3.0,147.0,2.0,540383,2.0,161.0,2.0,,nan,nan,nan,5,96308,238.0,4.0,1.0,0.0,4.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,1.3333333333333333,3.0,1.6666666666666667,4.0,11.666666666666666,1.0,0.0,2.0,4.0,1.3333333333333333,3.6666666666666665,11.666666666666666,3.0,0.0,5.0,3.0,1.0,7.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,1.0,1.8,2.0,3.0,10.4,0.8,0.0,2.2,4.6,1.0,5.6,9.4,3.4,0.0,1.4,5.0,2.4,5.0,9.0,2.6,0.0,1.4,5.0,2.0,5.4,10.8,0.4,0.0,0.1111111111111111,1.0,2.0,0.0,2.0,3.0,0.0,2.0,2.0,12.0,17.0,0.0,2.0,0.0,0.0
2024-2025_23619,19135800,2024-07-30T18-30-00_19135800,2417,1114,182137,31.0,512975,1.0,10.0,1.0,24150,8.0,540.0,6.0,1019,24.0,97.0,2.0,37260760,5.0,305.0,6.0,183305,8.0,540.0,6.0,,nan,nan,nan,5,79268,7.0,293.0,4.0,31054,12.0,617.0,15.0,338382,1.0,191.0,5.0,3638,2.0,243.0,3.0,,nan,nan,nan,,nan,nan,nan,4,9939024,96.0,2.0,2.0,1.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,37337168,6.0,532249,7.0,360.0,4.0,183309,7.0,286.0,4.0,184847,3.0,79.0,2.0,182867,5.0,20.0,2.0,,nan,nan,nan,,nan,nan,nan,4,37337197,3.0,131.0,2.0,15084033,5.0,180.0,2.0,35237,3.0,162.0,4.0,2178798,7.0,296.0,4.0,4545348,7.0,302.0,4.0,,nan,nan,nan,5,32093533,304.0,4.0,4.0,0.0,3.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,2.3333333333333335,4.0,2.0,3.0,12.333333333333334,1.3333333333333333,0.3333333333333333,1.3333333333333333,4.0,2.6666666666666665,6.333333333333333,15.0,2.6666666666666665,0.0,2.6666666666666665,8.333333333333334,2.3333333333333335,6.0,12.333333333333334,2.3333333333333335,0.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,7.666666666666667,0.3333333333333333,0.3333333333333333,1.8,5.6,1.6,3.8,11.0,1.2,0.2,1.8,4.0,2.8,5.6,15.8,3.0,0.0,2.4,6.6,2.0,6.0,13.8,2.1719999999999997,0.0,0.8,2.2,1.6,3.0,8.0,0.892,0.2,0.1111111111111111,5.0,0.0,5.0,3.0,1.0,1.0,7.0,2.0,2.0,7.0,3.0,1.0,0.0,1.0
2024-2025_23619,19135794,2024-07-30T18-45-00_19135794,5284,354,85667,6.0,86061,4.0,456.0,5.0,191108,6.0,360.0,4.0,78287,6.0,339.0,4.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,87623,6.0,526.0,6.0,83904,5.0,553.0,6.0,195783,4.0,267.0,4.0,84060,2.0,255.0,6.0,,nan,nan,nan,,nan,nan,nan,4,152733,193.0,3.0,6.0,1.0,0.0,86326,316.0,4.0,5.0,0.0,3.0,86656,566.0,6.0,6.0,0.0,1.0,,nan,nan,nan,nan,nan,3,92049,3.0,52450,12.0,536.0,6.0,6970,13.0,570.0,6.0,428,3.0,96.0,2.0,6974793,13.0,570.0,6.0,,nan,nan,nan,,nan,nan,nan,4,258889,12.0,554.0,6.0,31238809,13.0,567.0,6.0,37592739,8.0,388.0,6.0,83658,4.0,238.0,5.0,24566,5.0,216.0,4.0,,nan,nan,nan,5,457047,399.0,6.0,10.0,1.0,5.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,1.0,1.0,2.6666666666666665,1.3333333333333333,12.666666666666666,1.0,0.0,1.3333333333333333,10.333333333333334,1.0,4.666666666666667,10.333333333333334,0.6666666666666666,0.3333333333333333,4.0,14.0,0.0,4.0,6.0,0.0,0.0,1.0,1.0,4.0,1.0,11.0,2.0,0.0,1.0,2.2,2.2,1.8,10.2,1.4,0.0,1.0,8.0,1.2,4.2,8.8,2.2,0.2,2.0,7.6,2.0,3.8,8.4,0.0,0.0,1.8,3.2,3.4,2.4,8.0,0.4,0.0,0.1111111111111111,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,16.0,7.0,1.0,1.0,0.0,0.0
2024-2025_23619,19135798,2024-07-31T17-15-00_19135798,939,17318,32408,nan,37544236,2.0,278.0,6.0,37342718,nan,90.0,1.0,84594,5.0,540.0,6.0,219485,3.0,337.0,5.0,,nan,nan,nan,,nan,nan,nan,4,37563833,4.0,435.0,6.0,37595363,nan,237.0,5.0,15524638,1.0,113.0,5.0,455774,7.0,503.0,6.0,,nan,nan,nan,,nan,nan,nan,4,155460,449.0,6.0,5.0,0.0,4.0,1548571,108.0,4.0,nan,3.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,380323,3.0,37545421,6.0,366.0,4.0,532670,2.0,90.0,2.0,32795374,6.0,348.0,4.0,24081823,4.0,220.0,4.0,,nan,nan,nan,,nan,nan,nan,4,37263801,7.0,376.0,4.0,37308392,6.0,376.0,4.0,452983,7.0,372.0,4.0,37718055,1.0,75.0,2.0,37760802,4.0,276.0,4.0,,nan,nan,nan,5,37385353,136.0,4.0,2.0,2.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,3.0,6.0,0.0,9.0,13.0,2.0,0.0,0.0,4.0,2.0,3.0,8.0,1.0,0.0,0.5,5.0,2.0,3.5,11.5,1.5,0.0,2.5,4.5,2.0,6.5,10.5,1.5,0.0,1.2,8.4,0.8,5.0,11.4,1.6,0.0,1.8,3.8,1.8,5.0,11.2,1.4,0.0,0.5,5.0,2.0,3.5,11.5,1.5,0.0,2.5,4.5,2.0,6.5,10.5,1.5,0.0,0.1111111111111111,1.0,0.0,5.0,4.0,1.0,5.0,2.0,3.0,13.0,23.0,3.0,3.0,0.0,1.0
2024-2025_23619,19135810,2024-07-31T18-00-00_19135810,2736,556,84653,9.0,177394,4.0,113.0,2.0,2170278,9.0,180.0,2.0,1356266,9.0,180.0,2.0,183413,2.0,80.0,2.0,179840,3.0,90.0,1.0,,nan,nan,nan,5,96594,5.0,142.0,2.0,150921,5.0,125.0,2.0,37438687,4.0,111.0,2.0,20716592,3.0,90.0,1.0,,nan,nan,nan,,nan,nan,nan,4,37407324,180.0,2.0,9.0,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,205349,6.0,202815,4.0,387.0,5.0,537230,6.0,533.0,6.0,37356477,2.0,144.0,2.0,537228,3.0,360.0,4.0,,nan,nan,nan,,nan,nan,nan,4,537243,1.0,69.0,1.0,205413,2.0,212.0,4.0,205964,5.0,495.0,6.0,204697,5.0,416.0,6.0,37356488,1.0,194.0,6.0,,nan,nan,nan,5,24065263,514.0,6.0,6.0,0.0,2.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,0.0,0.0,3.0,3.0,15.0,1.0,0.0,0.0,6.0,1.0,9.0,11.0,0.0,0.0,0.0,6.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,15.0,1.0,0.0,1.0,5.8,2.6,3.8,15.13,1.4780000000000002,0.0,1.0,4.4,2.2,4.6,14.742,1.318,0.0,0.6,4.2,2.2,3.6,13.2,1.6,0.0,1.2,4.6,2.6,5.0,13.0,0.4,0.2,0.1111111111111111,0.0,3.0,5.0,3.0,2.0,0.0,1.0,8.0,11.0,10.0,1.0,3.0,0.0,0.0
2024-2025_23619,19135806,2024-07-31T18-00-00_19135806,2997,3444,124142,2.0,741596,1.0,161.0,2.0,126596,2.0,180.0,2.0,37531779,2.0,171.0,2.0,63202,2.0,180.0,2.0,,nan,nan,nan,,nan,nan,nan,4,125381,2.0,180.0,2.0,25093,2.0,180.0,2.0,127454,2.0,180.0,2.0,125390,1.0,70.0,2.0,,nan,nan,nan,,nan,nan,nan,4,123742,143.0,2.0,nan,0.0,2.0,37600374,164.0,2.0,1.0,0.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,9308010,6.0,38723,5.0,496.0,6.0,13285377,6.0,404.0,5.0,289581,5.0,406.0,5.0,146891,5.0,360.0,4.0,,nan,nan,nan,,nan,nan,nan,4,165633,4.0,366.0,6.0,37577905,5.0,326.0,5.0,37260560,5.0,266.0,5.0,165910,4.0,410.0,6.0,165088,5.0,372.0,6.0,,nan,nan,nan,5,4977640,420.0,6.0,5.0,2.0,2.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,0.0,1.0,4.0,0.0,8.0,1.0,0.0,0.0,4.0,3.0,1.0,12.0,2.0,0.0,3.6666666666666665,5.0,1.3333333333333333,4.0,13.333333333333334,1.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,9.0,1.0,0.0,1.2,3.0,2.6,4.6,10.0,1.932,0.0,1.0,3.8,2.2,4.8,15.0,1.732,0.0,2.4,4.0,2.0,4.0,15.2,1.4,0.2,1.2,3.4,2.6,2.8,12.6,0.8,0.0,0.1111111111111111,0.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,19.0,9.0,0.0,3.0,0.0,0.0
2024-2025_23619,19135802,2024-07-31T18-30-00_19135802,890,8111,37601784,6.0,81228,5.0,332.0,4.0,189937,6.0,360.0,4.0,23698134,6.0,360.0,4.0,13185013,5.0,337.0,4.0,,nan,nan,nan,,nan,nan,nan,4,37531515,6.0,336.0,4.0,155503,1.0,141.0,4.0,155299,5.0,322.0,4.0,150531,5.0,297.0,4.0,188778,5.0,323.0,4.0,,nan,nan,nan,5,1477625,316.0,4.0,5.0,0.0,3.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,78504,3.0,3156919,8.0,350.0,4.0,58237,7.0,348.0,4.0,137085,8.0,360.0,4.0,155602,7.0,340.0,4.0,,nan,nan,nan,,nan,nan,nan,4,179721,8.0,298.0,4.0,126275,4.0,360.0,4.0,137172,5.0,292.0,4.0,6600015,6.0,323.0,4.0,53505,4.0,205.0,3.0,,nan,nan,nan,5,9816,167.0,4.0,3.0,3.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,4.0,3.0,1.0,4.0,12.0,2.0,0.0,0.0,4.0,1.0,0.0,13.0,1.0,0.0,1.3333333333333333,3.0,2.0,2.6666666666666665,11.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,5.666666666666667,2.0,3.6666666666666665,13.666666666666666,1.0,0.0,4.0,3.0,1.0,4.0,12.0,2.0,0.0,0.0,4.0,1.0,0.0,13.0,1.0,0.0,1.3333333333333333,3.0,2.0,2.6666666666666665,11.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,5.666666666666667,2.0,3.6666666666666665,13.666666666666666,1.0,0.0,0.1111111111111111,3.0,1.0,3.0,0.0,0.0,1.0,8.0,4.0,11.0,8.0,2.0,0.0,0.0,0.0
2024-2025_23619,19135784,2024-07-31T18-45-00_19135784,3791,2742,37578745,2.0,24081866,nan,90.0,1.0,57479,2.0,360.0,4.0,37382846,2.0,360.0,4.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,57730,nan,98.0,3.0,58511,nan,77.0,1.0,57618,2.0,357.0,4.0,37259136,2.0,355.0,4.0,,nan,nan,nan,,nan,nan,nan,4,37667201,351.0,4.0,2.0,0.0,4.0,30446801,171.0,4.0,nan,2.0,0.0,58474,67.0,2.0,nan,1.0,1.0,,nan,nan,nan,nan,nan,3,31758,9.0,151322,2.0,217.0,4.0,435510,2.0,104.0,2.0,160483,11.0,570.0,6.0,69999,9.0,436.0,5.0,,nan,nan,nan,,nan,nan,nan,4,70422,7.0,442.0,6.0,32720,5.0,209.0,4.0,155889,2.0,172.0,3.0,32794,2.0,179.0,3.0,29303720,11.0,17.0,1.0,,nan,nan,nan,5,37577451,340.0,5.0,6.0,0.0,4.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,0.3333333333333333,6.0,4.0,4.0,12.0,1.2433333333333334,0.0,0.6666666666666666,3.3333333333333335,2.6666666666666665,3.3333333333333335,7.333333333333333,0.9766666666666666,0.0,1.6666666666666667,3.0,2.6666666666666665,3.0,15.666666666666666,0.6666666666666666,0.0,0.6666666666666666,4.0,2.6666666666666665,4.333333333333333,12.0,1.0,0.0,0.3333333333333333,6.0,4.0,4.0,12.0,1.2433333333333334,0.0,0.6666666666666666,3.3333333333333335,2.6666666666666665,3.3333333333333335,7.333333333333333,0.9766666666666666,0.0,1.4,3.8,2.6,3.6,14.2,2.2,0.2,1.0,5.2,3.6,4.6,13.8,2.6,0.0,0.1111111111111111,1.0,0.0,3.0,3.0,5.0,1.0,2.0,2.0,16.0,8.0,1.93,1.73,0.0,0.0
2024-2025_23619,19135790,2024-07-31T19-00-00_19135790,3877,649,142301,6.0,73219,6.0,306.0,4.0,28606,6.0,390.0,4.0,28447,6.0,390.0,4.0,240209,6.0,390.0,4.0,,nan,nan,nan,,nan,nan,nan,4,52549,6.0,356.0,4.0,3568418,4.0,142.0,2.0,37575391,5.0,334.0,4.0,27201,6.0,311.0,4.0,37571591,6.0,355.0,4.0,,nan,nan,nan,5,13171226,353.0,4.0,6.0,0.0,4.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,540162,8.0,186426,nan,90.0,1.0,25160,2.0,180.0,2.0,37328010,8.0,390.0,4.0,4267,8.0,390.0,4.0,,nan,nan,nan,,nan,nan,nan,4,169276,6.0,321.0,4.0,51944,6.0,286.0,4.0,70038,5.0,329.0,4.0,52239,4.0,191.0,4.0,205242,6.0,290.0,4.0,,nan,nan,nan,5,186765,281.0,4.0,6.0,0.0,4.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,1.5,3.0,1.5,2.5,7.5,2.0,0.0,1.5,3.5,3.5,3.0,15.0,2.0,1.0,3.0,7.0,1.0,6.0,10.0,0.0,0.0,2.0,2.0,2.0,3.0,8.0,3.0,0.0,1.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,8.666666666666666,1.9100000000000001,0.0,2.0,3.3333333333333335,3.3333333333333335,3.6666666666666665,17.333333333333332,1.9766666666666666,0.6666666666666666,2.0,5.4,3.2,5.2,16.0,1.186,0.0,1.6,5.4,2.0,4.0,12.8,2.346,0.0,0.1111111111111111,0.0,1.0,1.0,7.0,5.0,1.0,0.0,1.0,15.0,11.0,2.0,0.0,0.0,0.0
2024-2025_23619,19194437,2024-08-06T16-00-00_19194437,5317,2742,32630,7.0,74038,1.0,161.0,2.0,57704,5.0,360.0,4.0,510847,5.0,270.0,3.0,25930168,4.0,199.0,3.0,,nan,nan,nan,,nan,nan,nan,4,37335178,5.0,360.0,4.0,177880,3.0,329.0,4.0,21772810,4.0,346.0,4.0,95604,2.0,232.0,4.0,98777,5.0,341.0,4.0,,nan,nan,nan,5,163181,20.0,1.0,9.0,1.0,0.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,31758,9.0,190227,2.0,82.0,1.0,160483,11.0,570.0,6.0,435510,2.0,104.0,2.0,69999,9.0,436.0,5.0,,nan,nan,nan,,nan,nan,nan,4,155889,2.0,172.0,3.0,26619,5.0,204.0,4.0,463156,2.0,183.0,4.0,32794,2.0,179.0,3.0,37538541,3.0,146.0,4.0,,nan,nan,nan,5,198111,7.0,1.0,5.0,0.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,3.5,12.0,0.0,8.5,11.0,3.5,0.0,0.0,1.5,1.5,1.0,12.0,1.5,0.0,1.25,3.0,2.25,2.75,13.75,0.9325,0.0,0.75,3.75,3.25,3.75,13.0,1.2325,0.0,2.8,9.8,1.0,7.4,14.6,2.2,0.0,0.8,1.8,1.6,2.0,12.8,1.0,0.0,1.2,3.8,2.4,2.8,13.2,1.346,0.2,1.0,5.2,3.6,4.6,12.0,1.986,0.0,0.2222222222222222,1.0,2.0,13.0,2.0,2.0,3.0,5.0,5.0,7.0,21.0,2.0,0.0,0.0,1.0
